qid	qwid	qcid	#upvotes	#ans	#tqans	qtag_0	qtag_1	qtag_2	qtag_3	qtag_4	qtag_5	qtag_6	qtag_7	qtag_8	qtag_9	qtag_10	qtag_11	qtag_12	qtag_13	qtag_14	qtag_15	qtag_16	qtag_17	qtag_18	qtag_19	#upvotes/#ans	#tqans/#ans
0f2b218f8ccbeb9ed667e67ddb2d4589	-0.21462287103480726	-0.6990850913809199	-0.159305552422	-0.0827887662892	0.0128389949606	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.238613371565	-0.437310369599
33455eda1c011cee4bb5b49f18cbac89	-0.67546985447060648	-0.0054570336794679099	0.0264770797948	-0.192957979614	-0.258434516832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.16370070518	-0.0998205172221
3e4c017feb86017137e30afe41612f66	0.17726838346682494	-0.29532505532384012	1.26137343879	0.882503388553	0.758841152391	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112086474782	-1.27053890466
9eaf815198dcdcb3a341e659cc94eb99	-0.56796744476578709	0.68003588013536209	-0.19080089136	-0.182465673583	-0.224525327858	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.278037974169	-0.0998205172221
bbdb33da22ae09f15bf5520aac1992e5	-1.469959774799052	1.3398388658871754	-0.160102902775	-0.15098875549	-0.0888885719618	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.174719351207	0.181421026426
efa1db6ae7f8fc3fb3a7e3731d7d1e71	-0.3238384665516556	-0.95855336481738895	-0.0731917143129	-0.0985272253355	-0.0210701940136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.0550481404388	-0.406629473929
45381c50b38f848ed8d7c56fb960ccb9	-1.6147239759155019	0.92751552047575669	-0.188010165125	-0.203450285644	-0.258434516832	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.171002853978	1.58762874466
f3a65a25c6743b15ff98ddcbba58bb8e	-0.2655901489426698	1.4952629306684266	0.330666239411	0.179518884483	0.0806573729088	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0125623771482	-1.2472860153
7f389f7766f70ce8f0fb95131e6e069e	-1.6661195502763717	1.6138647652260205	-0.191797579301	-0.198204132629	-0.224525327858	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.270604979711	1.58762874466
e7730cc0cd20e06f8f3642e4c4ee6217	1.5923598642027734	-1.2801056310728152	-0.193591617595	-0.20869643866	-0.292343705806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.291417364193	1.58762874466
03797bcdcf9d185c10b76d75e940f56d	-1.5667547731786902	0.62094904559042363	-0.187013477184	-0.182465673583	-0.190616138884	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.24979259523	0.462662570073
ec3498521371a8f9272407a8e4d657e2	-1.4339828727464432	0.66034026862038253	0.573858097034	2.60848773063	2.11520871136	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.236490574665	-1.33561049712
e8045dcbce6df883864dfce5e05edb10	0.96362067118813277	-0.068397357433858927	-0.111265193662	0.0168881410043	0.148475750857	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.216411692847	-0.713438430635
81fc7557d12b556af6b18328d0d070e9	-1.6524140637801399	-0.62629696186903916	-0.193790955183	-0.213942591675	-0.326252894781	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.300336957542	-1.78726977911
ba1b850ad480905da74bdf4ce40dcfd9	-1.2035593810285437	0.53017796643443116	-0.193192942419	-0.187711826598	-0.224525327858	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.294985201532	0.237669335155
36f97328dfe9e4a9ea5f0e36ea23e9a0	0.16570437923562922	1.3265657363879499	-0.177046597773	-0.187711826598	-0.190616138884	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.150487789275	0.91264903991
e5236ae93c7f86abb55f660cd348d6cd	1.0689815986279159	-0.19384983947492399	-0.130999614895	-0.156234908505	-0.190616138884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.0449122389056	-0.560033952282
ccebc1fbfce351e0e7a8efa4b4a120c6	0.11773517649881741	-1.1709234368049939	-0.16628236801	-0.187711826598	-0.15670694991	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0541561811039	1.58762874466
865b23ad4317cb7c5b776dbd410a7029	-0.81423790524495487	1.1925499449925461	-0.164887004892	-0.192957979614	-0.224525327858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0229983013668	0.743904113721
d0be2a9f89d0a72157d7abad65d02501	-1.7012398594229661	-1.0073642281371207	-0.193591617595	-0.203450285644	-0.258434516832	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.295877160867	1.58762874466
c3db87604fcf4c3a1c550a2436a9c928	-0.57439189156089587	0.95491811040964114	-0.191398904125	-0.187711826598	-0.258434516832	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.278929933504	-0.437310369599
69f3d32a4daec49c672122ec7e6c991e	1.5722299309114327	0.18079494477740346	-0.193790955183	-0.20869643866	-0.326252894781	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.300336957542	-1.78726977911
75766e012a13a211a516c63d7d3ab104	1.631334841426433	-0.097940774706328171	-0.183624738184	-0.182465673583	-0.122797760936	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.224520414074	1.58762874466
1cdb2ce660b09e8ce560ba98a3ac6ea4	0.54817311177110195	1.2268031824099017	-0.116447970956	-0.119511837397	0.114566561883	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.10807016757	0.650156932505
81f3625745cb9849f94ad617634fe466	-0.97013781413959332	0.67789505279677731	-0.11266055678	-0.166727214536	-0.122797760936	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103026875028	0.462662570073
273aa196afbf19eba3d000b322528b66	-1.0168221275173834	0.067331095832412854	-0.17186382048	-0.198204132629	-0.224525327858	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0267147985956	1.58762874466
055f88b9239d79ef8e19efa2b60eebda	-0.43348235852151118	1.4040636860447171	0.402427771169	-0.109019531366	0.114566561883	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03358822783	0.406414261344
86bf4be07aa070120e5ce69034634735	1.2223117288045109	-1.0399048036836087	0.621898455794	0.153288119406	0.0806573729088	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.2210769851	-1.20871574646
b644ca2e731b4be5885a46d43c07641f	-1.3191994233405007	0.76438447727560033	-0.193790955183	-0.213942591675	-0.326252894781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.300336957542	-1.78726977911
0cbf2b2abbccf91fb20c82b6dda9be0a	1.6874416767703824	1.0542524989199726	-0.174853884303	-0.166727214536	-0.0888885719618	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.206185694411	0.837651294937
fc45efd6902a1cbdb1d3d545cba73012	-0.13667291658748809	0.38802703115240517	-0.145949934012	-0.187711826598	-0.292343705806	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.12780352322	-1.11229007435
a15addfe0bdbd9cc29deb51f058dbef5	-1.3817307054795589	1.3351290457422889	-0.191996916889	-0.187711826598	-0.292343705806	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.284281689513	-1.11229007435
a9272744ee6d8b0a045ba81a2a4a3118	-1.3843004841976023	-0.72820034318567217	-0.184820763714	-0.192957979614	-0.224525327858	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.199991532363	0.743904113721
74b78f8be052f2b55c30cb6281de8d5e	-1.0253880565775284	0.28398282249718737	-0.191000228948	-0.203450285644	-0.258434516832	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.237899804097	1.58762874466
431493701951bea41d7b37deb79f1fb5	0.89937620323704559	-1.335338976408301	-0.190402216184	-0.182465673583	-0.190616138884	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.275064776386	0.462662570073
8606551f874c87c321112681fa13a043	-1.3830155948385807	0.97932354206950711	-0.137378417718	-0.119511837397	0.0128389949606	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.160101128774	0.0876738452097
3b097c9e7c33dd44e1539260d0d6d29b	0.16955904731269447	0.46638131174460618	-0.158906877246	-0.192957979614	-0.190616138884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0898952514858	1.58762874466
580340e9e599159e27a591cddb17814b	1.4120470574867219	-0.31159534309708403	-0.175053221891	-0.171973367552	-0.190616138884	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.195531735689	-0.0998205172221
87df666fb471dff1b0f5ad0419bea8ba	1.4069075000506348	0.22532415341996578	4.92200890878	0.226734261622	-0.0549793829877	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.42481118191	-1.46585087208
8f36cfc717dc2aa126bcb88372fa026d	-1.0622215515361517	-0.0050288682117509646	-0.0933248107227	-0.0775426132738	0.284112506753	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.12743407108	0.549198429657
89b5fdca0c0969ef4d04052baf6fe086	0.47878908638392775	0.45310818224538091	-0.119238697191	-0.15098875549	-0.0210701940136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-0.022342964825	0.743904113721
ad57c37c8d5450ab54fe7c0509445e8d	-0.72172587139538924	-0.92173113459373157	-0.193392280007	-0.203450285644	-0.292343705806	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.291417364193	-0.0998205172221
f0bbe10ce682e4d40fd8751466a8d4cc	-0.38551315578469936	0.78151109598427815	0.0358459464409	0.562488054611	0.351930884702	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.230908771472	-1.33120241103
d211589b08284fcf522fdfd71b63fc3d	-0.64077784177701935	1.3689541176919275	-0.191797579301	-0.203450285644	-0.258434516832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.255738990796	1.58762874466
a012981e1647431ad2478607f51926dc	-0.42748620817940969	1.0251372471152203	-0.186216126831	-0.171973367552	-0.15670694991	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.257968889133	0.32204179825
00a9a8c42d7949067098af32e3dff28b	-0.56325618378270736	-0.9127396597716757	0.356978801056	-0.0145887770884	0.521476829572	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348211369402	0.433058197058
c453fc2d3fad62ee4ff8071676b2d3e7	1.5058439806953092	-1.5370049117029825	-0.184621426125	-0.20869643866	-0.292343705806	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109964336521	1.58762874466
86e28ec82efee01ff652098be0a7b290	0.7563251879326246	-0.54280469566423473	-0.0947201738402	-0.0827887662892	-0.15670694991	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.12301544176	-1.11229007435
cd5f8279fcf33114f64a9c5241758e62	0.50620005937639168	0.57470717507699343	0.248539153067	1.67467249389	2.11520871136	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.245357575203	-1.11229007435
ddecb3122a297fe4c31fb2146e44e2ec	1.0775475276880608	-0.29061523517895371	-0.104687053251	-0.15098875549	-0.0549793829877	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031917894716	0.462662570073
6c9d7b275b8fd9dfb7439204a98f3003	0.26249937761526737	-0.62073081078871883	-0.189006853066	-0.114265684382	-0.122797760936	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.289070102785	-0.721512350549
bf636abe039ecf693730a65a76180792	-1.4168510146261533	-0.66311919209269643	-0.191598241713	-0.198204132629	-0.224525327858	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.267631781928	1.58762874466
dd27e3df8d130a0977c8b222211efdc1	-0.92302520430879598	0.70915113194011437	-0.190601553772	-0.130004143428	0.0467481839347	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.291417364193	0.532972955985
fde4810da1f5bc4daeab98eec992bfe8	0.63340410591954432	-1.2351482569625358	0.59777860762	0.289688097807	0.284112506753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0686183048507	-1.1544763059
bcc3948aad0ac73a5c8603028c017dab	0.3455888894986735	-0.59846620646743764	-0.170468457362	-0.187711826598	-0.190616138884	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.0916184731705	0.91264903991
9a3afe7778e59c9e93a9c3c483a2160c	-0.67118688994053399	0.13455307426397331	-0.0606334462554	-0.135250296444	-0.0210701940136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.096882266276	0.237669335155
c278549f79dd37acd2a7d8344be6e145	1.3259594704322648	1.1540150528980209	-0.0430917384924	-0.0932810723201	-0.0888885719618	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.00715380223762	-0.760126750134
28770f4b1ca82ae3ed16f7f295b8eb67	0.42054076877494195	-0.29746588266242485	-0.103092352545	-0.0198349301039	0.0128389949606	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.190650066356	-0.875135042954
43cc8cccb19331e477d260b14f926dfe	-1.6207201262576034	-0.13690383226857022	-0.127212200719	-0.166727214536	-0.190616138884	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306790623063	-0.287314879654
9fbf4fc7b57e89ef3e41488b73e44066	1.4094772787686782	-0.25208034308442862	-0.18860817789	-0.187711826598	-0.190616138884	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.253955072126	0.91264903991
fbd9cf87ff707c41f11bfc502454eda8	0.80343779776342195	1.1082013478523078	-0.149338673011	-0.203450285644	-0.292343705806	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.694197700894	-0.0998205172221
292f77a4d9ddf4e3acb540893084f380	-0.65833799635031653	-1.2715423217184763	-0.192794267242	-0.198204132629	-0.258434516832	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.285470968627	0.462662570073
e29633fec445c2b3598e609f3affe3b0	0.93192673366559642	0.23560012464517249	-0.144155895718	-0.198204132629	-0.224525327858	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439989290442	1.58762874466
3dab70223f583045327071e1a54ed6b6	1.0522780369606333	0.7926433981449188	-0.120235385132	-0.177219520567	-0.15670694991	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169853034723	0.623372023586
e6bab9570ab982b7a16a2b86a13040bd	-0.35082114309111223	1.2452142975217304	0.654191145085	0.520518830487	0.724931963417	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.0293087424882	-1.03997082027
0a7a809eaf87070ca3cfcb8eba04ea8b	1.2946938293627357	-0.13005318478509909	-0.0753844277833	-0.145742602475	-0.0888885719618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.10721984626	0.0299832721538
f0b872d2962b8ff96b7881a1c9ff827b	-0.98555648644785421	-1.1653572857246737	0.328872201118	-0.171973367552	-0.258434516832	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.62305976266	-0.943545148165
3f2e6b07ecc8e243ab0eee3a77da06a3	-0.48830430450643891	1.4567280385739014	-0.193591617595	-0.187711826598	-0.292343705806	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.298553038872	-1.11229007435
ee4d6ad0bff8fd819a9efcf9160eb8ea	1.0081635023008866	0.10929131166867352	-0.189206190654	-0.177219520567	-0.190616138884	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.271029722252	0.141243663047
3afed673db686ac0339ea7eda60103f8	1.5598093337742225	-0.35612455173964641	-0.191996916889	-0.20869643866	-0.292343705806	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.220060617399	1.58762874466
d162bfc98d992f9b777f03db1540e0df	-0.16365559312694472	0.67147257078102318	-0.0590387455497	-0.156234908505	-0.190616138884	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.247812597373	-0.560033952282
86e6ff5013e280775afd1f3368f00918	0.35843778308889096	-1.7027049477094405	-0.147345297129	-0.166727214536	-0.122797760936	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.0694185963903	0.462662570073
390fbf9d3650ccdf29b4f7fe1d225e83	-1.5933091532651396	0.89882843413872127	-0.0951188490166	0.106072742267	0.0467481839347	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.227956650856	-1.17868152072
aa8d8c9421013f590bc864e012fe822b	-0.14738032791266928	-0.82667840076056964	-0.188010165125	-0.203450285644	-0.258434516832	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.171002853978	1.58762874466
6a2a54c0b548b2ed7b9f377c8438c975	1.5315417678757441	1.2250905205390339	-0.1427605326	0.0116419879888	0.0806573729088	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.247234262254	-0.845437632939
45b0298ff7f849a331b2292ee129c7c0	-0.92174031494977426	1.445595736413261	8.14888578681	1.00316490791	0.351930884702	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.30872692544	-1.4963302512
090215c0ad86e80ea50cb423bdfcf4fa	0.46037233890461604	-1.2925224296366065	-0.17963798642	-0.171973367552	-0.190616138884	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221175566568	-0.0998205172221
e8ea0fd2567037d735f0062298440573	-1.3324766133837254	1.5731890457929107	-0.189405528243	-0.161481061521	-0.0888885719618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.280713852174	0.575159187532
2c25fd22a32140aba5b4e4e7ca9240a1	-1.5654698838196683	1.130037786705872	-0.169471769421	-0.140496449459	-0.0888885719618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.222609072642	-0.0998205172221
3416c2158737ad8273f1804c72ecf3bb	-0.27972393189190903	-1.5507062066699249	-0.17066779495	-0.0198349301039	0.148475750857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.272372827042	-0.510281148492
c46808db2c95163cb14702dcfdac57a1	0.11816347295182467	0.59654361393055766	-0.0418957129631	-0.145742602475	-0.0210701940136	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222488437235	0.549198429657
ecb2fc7cb3ca13beea04304df1c14e29	1.3649344476559244	0.121279944764748	-0.188010165125	-0.192957979614	-0.190616138884	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.23566990576	1.58762874466
2a9b741dbc2e048b0f980d710772c431	1.3696457086390041	-0.10992940780240265	0.0615604953207	-0.182465673583	-0.258434516832	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.60399622251	-0.662303604518
fcf724e25796a9d08889838c9ef31e5e	0.76788919216382034	-1.075870702971832	-0.179039973655	-0.156234908505	-0.0549793829877	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.240332420465	0.667201874544
1c952305a026fd23d1f17cd9bf28b017	0.74090651562436372	1.5744735421960616	-0.0883413710173	-0.156234908505	-0.0888885719618	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128614395343	0.360392917838
19cefadddc3bd0a695e61526ef29332a	0.99360142289864017	-1.2419989044460069	0.0131214613843	-0.182465673583	-0.258434516832	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24275269187	-0.662303604518
8bb95ae209a19631fc78670391c90502	-1.5577605476655381	-0.26578163805137089	-0.193591617595	-0.20869643866	-0.326252894781	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.291417364193	-1.78726977911
8ad7106f86124eae49fb9ce6f2108c3e	1.595357939373824	0.92237753486315333	0.185149800014	0.363134240024	0.623204396495	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.146190167025	-0.92820470033
5be05a204e70ecb90074020f3bd266bf	0.18369283026193364	-0.74618329282978391	-0.187013477184	-0.187711826598	-0.224525327858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.239683722767	0.237669335155
ec193c2e39461cd42c1bf1b180e0c0c9	1.1456466637162133	-1.5190219620588707	-0.193790955183	-0.20869643866	-0.326252894781	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.300336957542	-1.78726977911
9e33a3b4a8479cd2a5aec4304c9f0384	-1.6211484227106108	-0.52054009134295354	-0.0867466703116	0.121811201313	0.724931963417	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.225495994596	-0.152553306656
7090a1b8c63d5498e2007e62488d39a3	-1.5993053036072411	0.64963613192745895	-0.124620812073	-0.0880349193047	0.0806573729088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.171374503701	-0.0998205172221
d9fb60c2560cc2b0b8474dd9dd77eca5	-0.15166329244274177	-0.34927390425617527	4.0082454044	6.46441019699	4.69230707339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.152634657619	-1.39490137257
4f9d8cebee21fcceb79e61a9dfeb0e54	-0.08227926705556754	-1.0142148756205918	-0.188807515478	-0.203450285644	-0.258434516832	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.188842040677	1.58762874466
ede6cee119c8d93e63dd25130cf0d92e	-0.92045542559075244	-1.5639793361691501	-0.192395592066	-0.20869643866	-0.292343705806	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.237899804097	1.58762874466
d31fdb452eddf9dc9ec3d68297473794	0.14300466722624505	-1.5849594440872805	-0.188209502713	-0.187711826598	-0.190616138884	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.250387234786	0.91264903991
564dac5a5a102ef48713c83b5f9ce6ac	0.26978041731639057	0.79135890174176793	-0.143159207777	-0.124757990413	-0.0210701940136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.167067739266	-0.000558795934673
bfec8e4b2c3dd4876d3a35b3a4316e98	-1.6309992411297773	0.2441634339995114	-0.185020101302	-0.198204132629	-0.224525327858	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.169516255087	1.58762874466
48d8460aa61ca60142b116cbd1212c90	-0.67632644737662095	0.97204472911831896	-0.181232687126	-0.0460656951811	0.0806573729088	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.282776508136	-0.521682832694
73337a9f22ed447d248eae25f05e0bcf	-1.4858067435603202	-1.2471368900586104	-0.105484403604	-0.203450285644	-0.292343705806	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.67535296931	-0.0998205172221
26a33c1723f41da43513401ff81fe993	-1.166297589616913	1.0174302686963153	-0.193790955183	-0.213942591675	-0.326252894781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.300336957542	-1.78726977911
6a41a1f8d3a269139d1b4d0f74dcbad4	-1.0026883445681443	1.2049667435563374	-0.161896941069	-0.0985272253355	0.0128389949606	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.23546718773	-0.253224995575
21727e9c6fda8f45e70f7f23708f8b04	-0.95300595601930338	-1.564407501636867	-0.183824075773	-0.192957979614	-0.190616138884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.188842040677	1.58762874466
5a834be60cd070cb2cd8ea4b01e2b530	-0.93844387661705686	-1.0720172137623796	0.641433539439	0.368380393039	1.30138817598	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363576022163	-0.327854201261
cd61b4dac7c71f2abc837a79b9fa0e49	-0.96628314606252808	0.5721381822706918	-0.192395592066	-0.198204132629	-0.292343705806	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.27952457306	-0.662303604518
381ce48fa4f7167c140bbc61f437b352	-0.43048428335046041	1.6219999091126425	-0.193192942419	-0.198204132629	-0.326252894781	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.291417364193	-1.78726977911
989bdb72a5d7094266829fe9a1c2f2e7	-0.99712049067904995	0.27798850594915009	-0.158109526893	-0.171973367552	-0.190616138884	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.100761056353	-0.0998205172221
3e2043b16294d14dbff56c5addd936b4	0.057773673077802651	0.94678296652301919	-0.10030162631	-0.187711826598	-0.292343705806	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536320898613	-1.11229007435
4ad60e43eeac53874e8756774eb24587	-0.9577172170023831	0.15167969297265116	-0.193790955183	-0.20869643866	-0.292343705806	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.300336957542	1.58762874466
3945a1c968499e2e16a627b94383a8ce	-0.11097512940705317	-1.0741580411009644	2.41494006179	6.12341025098	4.45494275057	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.203705568336	-1.39334536532
3bbdf96446f27bff5821fa34750076da	-1.4309847975753924	0.24159444119320972	-0.191000228948	-0.182465673583	-0.258434516832	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.27952457306	-0.662303604518
853f66c097b61cf54543aa974ef959c0	-0.54269795403835952	-0.41221422801056629	-0.193790955183	-0.20869643866	-0.326252894781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.300336957542	-1.78726977911
222f98a235fbd5d5bff84a99e8c8e027	0.16356289697059298	0.75667749885669533	1.19200395809	4.56005665238	3.06466600263	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-0.232195185054	-1.41640180946
5d40210f336ba537ae247123580ef831	-0.45618207053089532	0.19021458506717626	-0.120833397896	-0.182465673583	-0.292343705806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24375823676	-1.22478669181
